Ville;Annee;Libelle;Sexe;Total;<1;1-4;5-14;15-24;25-34;35-44;45-54;55-64;65-74;75-84;85-94;95
2;0;33;F;656;;*;;;2;3;1;25;84;279;223;39
2;0;33;T;1116;2;;;;6;10;20;63;179;467;326;43
2;0;34;M;532;;;1;;4;5;16;44;141;219;94;8
2;0;34;F;640;;*;;1;;4;12;18;86;286;218;15
2;0;34;T;1172;;;1;1;4;9;28;62;227;505;312;23
2;0;35;M;242;;;;1;1;4;9;34;71;89;29;4
2;0;35;F;206;;*;;1;2;4;8;7;38;85;58;3
2;0;35;T;448;;;;2;3;8;17;41;109;174;87;7
2;0;36;M;5;;;;;;;;;1;1;3;
2;0;36;F;8;;*;;;;;;;1;1;5;1
2;0;36;T;13;;;;;;;;;2;2;8;1
2;0;37;M;25;;;;;1;1;;3;6;10;3;1
2;0;37;F;24;;*;;;;;;;2;8;12;2
2;0;37;T;49;;;;;1;1;;3;8;18;15;3
2;0;38;M;6;;;;;;;;2;1;3;;
2;0;38;F;9;;*;;;;;2;;1;4;2;
2;0;38;T;15;;;;;;;2;2;2;7;2;
2;0;39;M;94;;;;;;1;3;10;25;45;9;1
2;0;39;F;51;;*;;;;;;1;11;25;13;1
2;0;39;T;145;;;;;;1;3;11;36;70;22;2
2;0;40;M;127;;;;3;1;;4;16;36;51;15;1
2;0;40;F;96;1;*;;1;1;1;6;5;13;32;32;4
2;0;40;T;223;1;;;4;2;1;10;21;49;83;47;5
2;0;41;M;25;;;;;;;4;4;6;8;3;
2;0;41;F;15;;*;;;;;1;;4;5;5;
2;0;41;T;40;;;;;;;5;4;10;13;8;
2;0;42;M;161;;;;;3;4;33;43;52;25;1;
2;0;42;F;66;;*;;;;1;14;14;21;12;4;
2;0;42;T;227;;;;;3;5;47;57;73;37;5;
2;0;43;M;166;2;;;;2;4;18;20;46;47;26;1
2;0;43;F;170;;*;;1;1;2;4;12;36;69;41;4
2;0;43;T;336;2;;;1;3;6;22;32;82;116;67;5
2;0;44;M;7;;;;;;;;1;;3;3;
2;0;44;F;12;;*;;;;;;;;4;7;1
2;0;44;T;19;;;;;;;;1;;7;10;1
2;0;45;M;3;;;;;;;;1;;;2;
2;0;45;F;8;;*;;;1;;;;1;1;5;
2;0;45;T;11;;;;;1;;;1;1;1;7;
2;0;46;M;2;;;;;;;;1;;1;;
2;0;46;F;11;;*;;;;;1;1;2;5;2;
2;0;46;T;13;;;;;;;1;2;2;6;2;
2;0;47;M;63;;;;;;1;;8;16;23;15;
2;0;47;F;67;;*;;;;;1;3;14;26;22;1
2;0;47;T;130;;;;;;1;1;11;30;49;37;1
2;0;48;M;13;;;;;;;;;4;7;2;
2;0;48;F;5;;*;;;;;1;;;3;1;
2;0;48;T;18;;;;;;;1;;4;10;3;
2;0;49;M;0;;;;;;;;;;;;
2;0;49;F;0;;*;;;;;;;;;;
2;0;49;T;0;;;;;;;;;;;;
2;0;50;M;26;25;1;;;;;;;;;;
2;0;50;F;14;13;*;;;;;;;;;;
2;0;50;T;40;38;2;;;;;;;;;;
2;0;51;M;3;1;;1;;;;1;;;;;
2;0;51;F;1;1;*;;;;;;;;;;
2;0;51;T;4;2;;1;;;;1;;;;;
2;0;52;M;11;7;2;;;;;;1;;1;;
2;0;52;F;6;3;*;;1;;;1;;;;;
2;0;52;T;17;10;3;;1;;;1;1;;1;;
2;0;53;M;6;4;2;;;;;;;;;;
2;0;53;F;4;3;*;;;;;;;;;;
2;0;53;T;10;7;3;;;;;;;;;;
2;0;54;M;2;2;;;;;;;;;;;
2;0;54;F;2;2;*;;;;;;;;;;
2;0;54;T;4;4;;;;;;;;;;;
2;0;55;M;361;7;2;2;5;6;18;52;65;105;76;21;2
2;0;55;F;248;6;*;1;2;1;9;12;19;48;91;50;9
2;0;55;T;609;13;2;3;7;7;27;64;84;153;167;71;11
2;0;56;M;149;1;;1;2;2;1;1;14;23;57;42;5
2;0;56;F;253;1;*;;;;;1;3;19;93;112;24
2;0;56;T;402;2;;1;2;2;1;2;17;42;150;154;29
2;0;57;M;69;;;1;27;8;4;8;3;10;7;1;
2;0;57;F;30;;*;2;6;3;2;3;4;3;6;1;
2;0;57;T;99;;;3;33;11;6;11;7;13;13;2;
2;0;58;M;72;;1;1;3;2;1;1;5;9;26;21;2
2;0;58;F;157;;*;;1;;2;2;1;9;54;77;11
2;0;58;T;229;;1;1;4;2;3;3;6;18;80;98;13
2;0;59;M;7;;;1;;;;1;;4;;1;
2;0;59;F;7;;*;;;1;;1;1;2;1;1;
2;0;59;T;14;;;1;;1;;2;1;6;1;2;
2;0;60;M;138;2;1;4;24;17;15;13;16;19;19;7;1
2;0;60;F;74;2;*;2;4;12;7;4;3;15;16;7;2
2;0;60;T;212;4;1;6;28;29;22;17;19;34;35;14;3
2;0;61;M;82;;;;10;9;10;19;11;9;9;4;1
2;0;61;F;45;;*;;5;3;3;8;9;10;4;3;
2;0;61;T;127;;;;15;12;13;27;20;19;13;7;1
2;0;62;M;12;;;;;9;;1;1;1;;;
2;0;62;F;4;;*;;1;;2;;1;;;;
2;0;62;T;16;;;;1;9;2;1;2;1;;;
2;0;63;M;46;;;;6;10;8;8;4;7;3;;
2;0;63;F;13;;*;;2;4;2;1;;2;1;1;
2;0;63;T;59;;;;8;14;10;9;4;9;4;1;
2;0;64;M;7;;;;;1;;;1;;4;;1
2;0;64;F;15;;*;;1;2;;1;1;2;5;3;
2;0;64;T;22;;;;1;3;;1;2;2;9;3;1
3;0;0;M;5;;*;;;;1;;2;1;;1;
3;0;0;F;3;;*;;;;1;;;2;;;
3;0;0;T;8;;*;;;;2;;2;3;;1;
3;0;1;M;0;;*;;;;;;;;;;
3;0;1;F;0;;*;;;;;;;;;;
3;0;1;T;0;;*;;;;;;;;;;
3;0;2;M;0;;*;;;;;;;;;;
3;0;2;F;0;;*;;;;;;;;;;
3;0;2;T;0;;*;;;;;;;;;;
3;0;3;M;2;;*;;;;;;1;;1;;
3;0;3;F;3;;*;;;;;;1;1;;1;
3;0;3;T;5;;*;;;;;;2;1;1;1;
3;0;4;M;10;2;*;;;;;;1;2;2;2;1
3;0;4;F;12;1;*;;;1;;1;;;6;3;
3;0;4;T;22;3;*;;;1;;1;1;2;8;5;1
3;0;5;M;17;;*;;;;;4;5;4;3;1;
3;0;5;F;0;;*;;;;;;;;;;
3;0;5;T;17;;*;;;;;4;5;4;3;1;
3;0;6;M;12;;*;;;1;2;1;3;3;2;;
3;0;6;F;4;;*;;;;;;;2;2;;
3;0;6;T;16;;*;;;1;2;1;3;5;4;;
3;0;7;M;23;;*;;;;1;2;5;8;5;2;
3;0;7;F;12;;*;;;;1;;1;3;6;1;
3;0;7;T;35;;*;;;;2;2;6;11;11;3;
3;0;8;M;42;;*;;;;1;5;5;9;13;9;
3;0;8;F;29;;*;;;;;2;8;4;10;4;1
3;0;8;T;71;;*;;;;1;7;13;13;23;13;1
3;0;9;M;10;;*;;;;;1;3;4;2;;
3;0;9;F;10;;*;;;;;;;3;6;1;
3;0;9;T;20;;*;;;;;1;3;7;8;1;
3;0;10;M;13;;*;;;;;2;2;4;4;1;
3;0;10;F;13;;*;;;;1;1;4;3;2;2;
3;0;10;T;26;;*;;;;1;3;6;7;6;3;
3;0;11;M;17;;*;;1;;1;1;4;9;1;;
3;0;11;F;13;;*;;;;;;2;5;6;;
3;0;11;T;30;;*;;1;;1;1;6;14;7;;
3;0;12;M;123;;*;;;;2;14;26;49;25;7;
3;0;12;F;18;;*;;;;;2;2;6;6;2;
3;0;12;T;141;;*;;;;2;16;28;55;31;9;
3;0;13;M;0;;*;;;;;;;;;;
3;0;13;F;1;;*;;;;;1;;;;;
3;0;13;T;1;;*;;;;;1;;;;;
3;0;14;M;0;;*;;;;;;;;;;
3;0;14;F;45;;*;;;;2;8;10;8;11;6;
3;0;14;T;45;;*;;;;2;8;10;8;11;6;
3;0;15;M;0;;*;;;;;;;;;;
3;0;15;F;6;;*;;;;;2;;2;;2;
3;0;15;T;6;;*;;;;;2;;2;;2;
3;0;16;M;0;;*;;;;;;;;;;
3;0;16;F;14;;*;;;;;2;2;4;5;1;
3;0;16;T;14;;*;;;;;2;2;4;5;1;
3;0;17;M;0;;*;;;;;;;;;;
3;0;17;F;15;;*;;;;;1;4;6;4;;
3;0;17;T;15;;*;;;;;1;4;6;4;;
3;0;18;M;39;;*;;;;;;3;15;14;7;
3;0;18;F;0;;*;;;;;;;;;;
3;0;18;T;39;;*;;;;;;3;15;14;7;
3;0;19;M;4;;*;;;;;;;2;1;1;
3;0;19;F;4;;*;;;1;;;;3;;;
3;0;19;T;8;;*;;;1;;;;5;1;1;
3;0;20;M;24;;*;;;;;1;1;9;11;2;
3;0;20;F;5;;*;;;;;;1;1;2;1;
3;0;20;T;29;;*;;;;;1;2;10;13;3;
3;0;21;M;30;;*;;;2;2;4;7;9;5;;
3;0;21;F;20;;*;2;;;;3;3;4;4;2;1
3;0;21;T;50;;*;2;;2;2;7;10;13;9;2;1
3;0;22;M;87;1;*;;3;3;;7;17;31;22;3;
3;0;22;F;67;;*;;1;2;1;5;8;18;20;12;
3;0;22;T;154;1;*;;4;5;1;12;25;49;42;15;
3;0;23;M;11;;*;;;1;;2;2;2;2;2;
3;0;23;F;16;;*;;;1;;1;2;8;1;2;
3;0;23;T;27;;*;;;2;;3;4;10;3;4;
3;0;24;M;5;;*;;1;;;;1;1;;2;
3;0;24;F;8;1;*;;;1;;;;;3;2;
3;0;24;T;13;1;*;;1;1;;;1;1;3;4;
3;0;25;M;17;;*;;;;1;1;;5;7;3;
3;0;25;F;26;;*;;;;;;1;5;15;5;
3;0;25;T;43;;*;;;;1;1;1;10;22;8;
3;0;26;M;10;;*;;;;;1;1;2;1;5;
3;0;26;F;16;1;*;;;;1;;1;3;4;6;
3;0;26;T;26;1;*;;;;1;1;2;5;5;11;
3;0;27;M;5;;*;;;;;2;1;2;;;
3;0;27;F;0;;*;;;;;;;;;;
3;0;27;T;5;;*;;;;;2;1;2;;;
3;0;28;M;0;;*;;;;;;;;;;
3;0;28;F;0;;*;;;;;;;;;;
3;0;28;T;0;;*;;;;;;;;;;
3;0;29;M;7;;*;;;;1;;;1;4;1;
3;0;29;F;18;;*;;;;;;;2;8;8;
3;0;29;T;25;;*;;;;1;;;3;12;9;
3;0;30;M;2;;*;;;1;;;;;;1;
3;0;30;F;0;;*;;;;;;;;;;
3;0;30;T;2;;*;;;1;;;;;;1;
3;0;31;M;49;;*;;;;1;2;4;7;17;16;2
3;0;31;F;97;2;*;;;;;1;3;12;21;51;7
3;0;31;T;146;2;*;;;;1;3;7;19;38;67;9
3;0;32;M;196;;*;;;;5;10;44;64;61;11;1
3;0;32;F;118;;*;;;;1;1;6;26;54;29;1
3;0;32;T;314;;*;;;;6;11;50;90;115;40;2
3;0;33;M;111;;*;1;;1;;6;10;18;47;26;2
3;0;33;F;159;;*;;;1;1;2;2;25;56;61;11
3;0;33;T;270;;*;1;;2;1;8;12;43;103;87;13
3;0;34;M;162;;*;;;;3;8;15;40;67;29;
3;0;34;F;221;;*;;2;;2;2;6;30;101;73;5
3;0;34;T;383;;*;;2;;5;10;21;70;168;102;5
3;0;35;M;71;;*;;;1;1;6;12;17;23;10;1
3;0;35;F;91;;*;;;;;2;4;19;36;28;2
3;0;35;T;162;;*;;;1;1;8;16;36;59;38;3
3;0;36;M;0;;*;;;;;;;;;;
3;0;36;F;3;;*;;;;;;;;2;1;
3;0;36;T;3;;*;;;;;;;;2;1;
3;0;37;M;8;;*;;;;;;;2;4;2;
3;0;37;F;7;;*;;;;;;;;2;2;3
3;0;37;T;15;;*;;;;;;;2;6;4;3
3;0;38;M;7;;*;;;;;;;5;2;;
3;0;38;F;5;;*;;;;;1;1;;1;2;
3;0;38;T;12;;*;;;;;1;1;5;3;2;
3;0;39;M;30;;*;;;;;1;4;6;11;7;1
3;0;39;F;16;;*;;;;;1;;1;10;2;2
3;0;39;T;46;;*;;;;;2;4;7;21;9;3
3;0;40;M;30;;*;;;;;1;1;8;14;6;
3;0;40;F;31;;*;;;;;1;;3;13;13;1
3;0;40;T;61;;*;;;;;2;1;11;27;19;1
3;0;41;M;8;;*;;;;;;2;1;4;1;
3;0;41;F;4;;*;;;;;;;;2;2;
3;0;41;T;12;;*;;;;;;2;1;6;3;
3;0;42;M;48;;*;;;;;11;17;13;7;;
3;0;42;F;23;;*;;;;;8;3;5;7;;
3;0;42;T;71;;*;;;;;19;20;18;14;;
3;0;43;M;34;;*;;;;1;1;4;11;12;5;
3;0;43;F;69;;*;;;;;1;5;15;28;19;1
3;0;43;T;103;;*;;;;1;2;9;26;40;24;1
3;0;44;M;3;;*;;;;;;;;3;;
3;0;44;F;5;;*;;;;;1;;;3;1;
3;0;44;T;8;;*;;;;;1;;;6;1;
3;0;45;M;1;;*;;;;;;;;1;;
3;0;45;F;1;;*;;;;;;;;1;;
3;0;45;T;2;;*;;;;;;;;2;;
3;0;46;M;1;;*;;;;;;1;;;;
3;0;46;F;3;;*;;;;;;1;;1;1;
3;0;46;T;4;;*;;;;;;2;;1;1;
3;0;47;M;24;;*;;;;;;2;7;13;2;
3;0;47;F;18;;*;;;;;;;4;6;8;
3;0;47;T;42;;*;;;;;;2;11;19;10;
3;0;48;M;10;;*;;;;;;1;;5;2;2
3;0;48;F;1;;*;;;;;;;1;;;
3;0;48;T;11;;*;;;;;;1;1;5;2;2
3;0;49;M;0;;*;;;;;;;;;;
3;0;49;F;1;;*;;;1;;;;;;;
3;0;49;T;1;;*;;;1;;;;;;;
3;0;50;M;13;13;*;;;;;;;;;;
3;0;50;F;7;7;*;;;;;;;;;;
3;0;50;T;20;20;*;;;;;;;;;;
3;0;51;M;1;;*;1;;;;;;;;;
3;0;51;F;0;;*;;;;;;;;;;
3;0;51;T;1;;*;1;;;;;;;;;
3;0;52;M;6;5;*;;;;;;1;;;;
3;0;52;F;6;2;*;1;;;;1;;;1;;
3;0;52;T;12;7;*;1;;;;1;1;;1;;
3;0;53;M;1;1;*;;;;;;;;;;
3;0;53;F;3;2;*;1;;;;;;;;;
3;0;53;T;4;3;*;1;;;;;;;;;
3;0;54;M;1;1;*;;;;;;;;;;
3;0;54;F;2;2;*;;;;;;;;;;
3;0;54;T;3;3;*;;;;;;;;;;
3;0;55;M;71;7;*;;2;2;6;10;8;19;16;1;
3;0;55;F;39;3;*;;;4;3;3;2;13;7;4;
3;0;55;T;110;10;*;;2;6;9;13;10;32;23;5;
3;0;56;M;65;;*;;;;;1;2;10;28;21;3
3;0;56;F;99;;*;1;;;;1;1;7;27;50;12
3;0;56;T;164;;*;1;;;;2;3;17;55;71;15
3;0;57;M;58;;*;3;20;11;7;6;4;5;2;;
3;0;57;F;22;;*;2;7;3;1;3;2;2;1;1;
3;0;57;T;80;;*;5;27;14;8;9;6;7;3;1;
3;0;58;M;26;;*;1;1;1;1;1;;5;11;5;
3;0;58;F;55;;*;;1;;1;;1;3;19;28;2
3;0;58;T;81;;*;1;2;1;2;1;1;8;30;33;2
3;0;59;M;0;;*;;;;;;;;;;
3;0;59;F;0;;*;;;;;;;;;;
3;0;59;T;0;;*;;;;;;;;;;
3;0;60;M;48;;*;1;14;7;5;2;6;4;3;5;
3;0;60;F;33;1;*;1;3;3;2;3;5;3;8;4;
3;0;60;T;81;1;*;2;17;10;7;5;11;7;11;9;
3;0;61;M;39;;*;;3;13;4;5;6;5;3;;
3;0;61;F;31;;*;;5;4;5;6;7;3;;1;
3;0;61;T;70;;*;;8;17;9;11;13;8;3;1;
3;0;62;M;2;;*;;1;;;1;;;;;
3;0;62;F;6;;*;;1;;1;;;1;2;1;
3;0;62;T;8;;*;;2;;1;1;;1;2;1;
3;0;63;M;10;;*;;;1;2;4;1;1;;1;
3;0;63;F;5;;*;;2;1;;;;;1;1;
3;0;63;T;15;;*;;2;2;2;4;1;1;1;2;
3;0;64;M;0;;*;;;;;;;;;;
3;0;64;F;2;;*;;;;;;;;1;;1
3;0;64;T;2;;*;;;;;;;;1;;1
4;0;0;M;10;;*;*;;;;1;3;1;5;;
4;0;0;F;7;;*;*;;;;;1;2;3;1;
4;0;0;T;17;;*;*;;;;1;4;3;8;1;
4;0;1;M;0;;*;*;;;;;;;;;
4;0;1;F;0;;*;*;;;;;;;;;
4;0;1;T;0;;*;*;;;;;;;;;
4;0;2;M;0;;*;*;;;;;;;;;
4;0;2;F;0;;*;*;;;;;;;;;
4;0;2;T;0;;*;*;;;;;;;;;
4;0;3;M;3;1;*;*;;1;;;;1;;;
4;0;3;F;2;;*;*;;;;1;;;;1;
4;0;3;T;5;1;*;*;;1;;1;;1;;1;
4;0;4;M;5;;*;*;;;;;;1;3;1;
4;0;4;F;6;;*;*;;;;;;1;1;3;
4;0;4;T;11;;*;*;;;;;;2;4;4;
4;0;5;M;17;;*;*;;;2;3;5;5;1;1;
4;0;5;F;2;;*;*;;;;;;;1;1;
4;0;5;T;19;;*;*;;;2;3;5;5;2;2;
4;0;6;M;19;;*;*;;;;6;5;5;3;;
4;0;6;F;4;;*;*;;;;;1;2;1;;
4;0;6;T;23;;*;*;;;;6;6;7;4;;
4;0;7;M;12;;*;*;;;;1;3;4;3;1;
4;0;7;F;19;;*;*;;;;1;;3;8;7;
4;0;7;T;31;;*;*;;;;2;3;7;11;8;
4;0;8;M;25;;*;*;;;;1;2;10;8;3;1
4;0;8;F;31;;*;*;;;;2;3;10;13;2;1
4;0;8;T;56;;*;*;;;;3;5;20;21;5;2
4;0;9;M;8;;*;*;;;;;;5;2;1;
4;0;9;F;14;;*;*;;;;1;2;5;4;2;
4;0;9;T;22;;*;*;;;;1;2;10;6;3;
4;0;10;M;12;;*;*;;;1;;1;6;3;;1
4;0;10;F;7;;*;*;;;;;2;1;4;;
4;0;10;T;19;;*;*;;;1;;3;7;7;;1
4;0;11;M;18;;*;*;;;;2;1;5;6;3;1
4;0;11;F;20;;*;*;;;;2;1;4;8;4;1
4;0;11;T;38;;*;*;;;;4;2;9;14;7;2
4;0;12;M;122;;*;*;;;3;12;29;45;26;7;
4;0;12;F;24;;*;*;;;1;2;7;5;9;;
4;0;12;T;146;;*;*;;;4;14;36;50;35;7;
4;0;13;M;2;;*;*;;;;;;2;;;
4;0;13;F;2;;*;*;;;;1;;;;1;
4;0;13;T;4;;*;*;;;;1;;2;;1;
4;0;14;M;1;;*;*;;;;;;;1;;
4;0;14;F;57;;*;*;;;2;12;15;11;11;6;
4;0;14;T;58;;*;*;;;2;12;15;11;12;6;
4;0;15;M;0;;*;*;;;;;;;;;
4;0;15;F;6;;*;*;;;;;1;2;2;1;
4;0;15;T;6;;*;*;;;;;1;2;2;1;
4;0;16;M;0;;*;*;;;;;;;;;
4;0;16;F;16;;*;*;;;;1;2;7;4;2;
4;0;16;T;16;;*;*;;;;1;2;7;4;2;
4;0;17;M;0;;*;*;;;;;;;;;
4;0;17;F;10;;*;*;;;;2;2;4;1;1;
4;0;17;T;10;;*;*;;;;2;2;4;1;1;
4;0;18;M;30;;*;*;;;;;2;7;14;7;
4;0;18;F;0;;*;*;;;;;;;;;
4;0;18;T;30;;*;*;;;;;2;7;14;7;
4;0;19;M;10;;*;*;;;;;4;2;2;1;1
4;0;19;F;5;;*;*;;;;;2;2;1;;
4;0;19;T;15;;*;*;;;;;6;4;3;1;1
4;0;20;M;20;;*;*;;;;1;6;7;6;;
4;0;20;F;8;;*;*;;;;1;;1;5;1;
4;0;20;T;28;;*;*;;;;2;6;8;11;1;
4;0;21;M;15;;*;*;;;;1;2;6;5;1;
4;0;21;F;16;;*;*;;1;;1;2;2;7;3;
4;0;21;T;31;;*;*;;1;;2;4;8;12;4;
4;0;22;M;60;;*;*;;1;2;8;12;16;13;7;1
4;0;22;F;74;;*;*;;1;1;3;7;13;35;13;1
4;0;22;T;134;;*;*;;2;3;11;19;29;48;20;2
4;0;23;M;7;;*;*;;;;;2;3;1;;1
4;0;23;F;13;;*;*;;;;;1;4;4;4;
4;0;23;T;20;;*;*;;;;;3;7;5;4;1
4;0;24;M;4;;*;*;;;;;;1;2;;1
4;0;24;F;12;;*;*;;;;;;3;8;1;
4;0;24;T;16;;*;*;;;;;;4;10;1;1
4;0;25;M;11;;*;*;;;;;2;3;6;;
4;0;25;F;13;;*;*;;;;;2;3;5;3;
4;0;25;T;24;;*;*;;;;;4;6;11;3;
4;0;26;M;20;1;*;*;;;;2;2;3;9;2;1
4;0;26;F;29;;*;*;;;;;1;2;12;11;3
4;0;26;T;49;1;*;*;;;;2;3;5;21;13;4
4;0;27;M;4;;*;*;;1;;;2;1;;;
4;0;27;F;0;;*;*;;;;;;;;;
4;0;27;T;4;;*;*;;1;;;2;1;;;
4;0;28;M;0;;*;*;;;;;;;;;
4;0;28;F;0;;*;*;;;;;;;;;
4;0;28;T;0;;*;*;;;;;;;;;
4;0;29;M;5;;*;*;;;;;;3;2;;
4;0;29;F;14;;*;*;;;;;1;3;2;8;
4;0;29;T;19;;*;*;;;;;1;6;4;8;
4;0;30;M;1;1;*;*;;;;;;;;;
4;0;30;F;4;2;*;*;;;;;;1;1;;
4;0;30;T;5;3;*;*;;;;;;1;1;;
4;0;31;M;35;1;*;*;2;;;1;2;8;12;9;
4;0;31;F;47;;*;*;;;;;2;4;19;19;3
4;0;31;T;82;1;*;*;2;;;1;4;12;31;28;3
4;0;32;M;124;;*;*;;;1;10;26;43;37;6;1
4;0;32;F;100;;*;*;1;;;1;3;19;44;30;2
4;0;32;T;224;;*;*;1;;1;11;29;62;81;36;3
4;0;33;M;113;;*;*;;1;1;5;6;22;48;28;2
4;0;33;F;180;;*;*;;1;1;2;5;14;62;79;16
4;0;33;T;293;;*;*;;2;2;7;11;36;110;107;18
4;0;34;M;137;;*;*;;1;2;4;9;41;58;21;1
4;0;34;F;200;;*;*;;;;1;6;32;80;70;11
4;0;34;T;337;;*;*;;1;2;5;15;73;138;91;12
4;0;35;M;51;;*;*;;1;1;5;3;6;30;5;
4;0;35;F;60;;*;*;;;2;;3;10;19;23;3
4;0;35;T;111;;*;*;;1;3;5;6;16;49;28;3
4;0;36;M;1;;*;*;;;;;;1;;;
4;0;36;F;2;;*;*;;;;;;;;2;
4;0;36;T;3;;*;*;;;;;;1;;2;
4;0;37;M;8;;*;*;1;;;;;;4;3;
4;0;37;F;13;;*;*;;;;;;3;4;4;2
4;0;37;T;21;;*;*;1;;;;;3;8;7;2
4;0;38;M;4;;*;*;;;;;1;1;2;;
4;0;38;F;2;;*;*;;;;;;;1;1;
4;0;38;T;6;;*;*;;;;;1;1;3;1;
4;0;39;M;26;;*;*;;;1;1;1;10;9;4;
4;0;39;F;15;;*;*;;;;;1;2;6;6;
4;0;39;T;41;;*;*;;;1;1;2;12;15;10;
4;0;40;M;29;;*;*;;1;;;2;6;12;8;
4;0;40;F;38;;*;*;;1;;;1;3;15;15;3
4;0;40;T;67;;*;*;;2;;;3;9;27;23;3
4;0;41;M;4;;*;*;;;;;;2;2;;
4;0;41;F;4;;*;*;;;;;2;;1;1;
4;0;41;T;8;;*;*;;;;;2;2;3;1;
4;0;42;M;41;;*;*;;1;2;12;11;10;5;;
4;0;42;F;16;;*;*;;;2;4;4;3;3;;
4;0;42;T;57;;*;*;;1;4;16;15;13;8;;
4;0;43;M;41;1;*;*;;;;4;5;12;15;3;1
4;0;43;F;62;;*;*;;;;1;4;5;31;17;4
4;0;43;T;103;1;*;*;;;;5;9;17;46;20;5
4;0;44;M;2;;*;*;;;;1;;;1;;
4;0;44;F;4;;*;*;;;;;;;3;1;
4;0;44;T;6;;*;*;;;;1;;;4;1;
4;0;45;M;0;;*;*;;;;;;;;;
4;0;45;F;1;;*;*;;;;;1;;;;
4;0;45;T;1;;*;*;;;;;1;;;;
4;0;46;M;0;;*;*;;;;;;;;;
4;0;46;F;1;;*;*;;;;;;1;;;
4;0;46;T;1;;*;*;;;;;;1;;;
4;0;47;M;16;;*;*;;;;;1;4;5;4;2
4;0;47;F;26;;*;*;;1;;;1;1;7;14;2
4;0;47;T;42;;*;*;;1;;;2;5;12;18;4
4;0;48;M;9;;*;*;;;;;;2;6;1;
4;0;48;F;2;;*;*;;1;;;;;;1;
4;0;48;T;11;;*;*;;1;;;;2;6;2;
4;0;49;M;0;;*;*;;;;;;;;;
4;0;49;F;0;;*;*;;;;;;;;;
4;0;49;T;0;;*;*;;;;;;;;;
4;0;50;M;6;6;*;*;;;;;;;;;
4;0;50;F;2;2;*;*;;;;;;;;;
4;0;50;T;8;8;*;*;;;;;;;;;
4;0;51;M;1;1;*;*;;;;;;;;;
4;0;51;F;1;1;*;*;;;;;;;;;
4;0;51;T;2;2;*;*;;;;;;;;;
4;0;52;M;2;2;*;*;;;;;;;;;
4;0;52;F;1;;*;*;;;;;;;;1;
4;0;52;T;3;2;*;*;;;;;;;;1;
4;0;53;M;0;;*;*;;;;;;;;;
4;0;53;F;1;1;*;*;;;;;;;;;
4;0;53;T;1;1;*;*;;;;;;;;;
4;0;54;M;3;3;*;*;;;;;;;;;
4;0;54;F;2;2;*;*;;;;;;;;;
4;0;54;T;5;5;*;*;;;;;;;;;
4;0;55;M;50;7;*;*;2;5;5;7;7;7;7;2;
4;0;55;F;36;3;*;*;;1;1;1;1;7;14;8;
4;0;55;T;86;10;*;*;2;6;6;8;8;14;21;10;
4;0;56;M;19;;*;*;;;2;;2;1;4;8;2
4;0;56;F;39;;*;*;;;;;;2;10;22;5
4;0;56;T;58;;*;*;;;2;;2;3;14;30;7
4;0;57;M;34;;*;*;8;10;3;3;2;5;2;;
4;0;57;F;10;;*;*;4;1;1;1;;;;1;
4;0;57;T;44;;*;*;12;11;4;4;2;5;2;1;
4;0;58;M;13;;*;*;;;;1;;;6;4;
4;0;58;F;37;;*;*;;;;1;1;1;13;17;4
4;0;58;T;50;;*;*;;;;2;1;1;19;21;4
4;0;59;M;0;;*;*;;;;;;;;;
4;0;59;F;0;;*;*;;;;;;;;;
4;0;59;T;0;;*;*;;;;;;;;;
4;0;60;M;32;1;*;*;3;4;1;5;6;;8;2;
4;0;60;F;10;1;*;*;1;;;;;3;2;3;
4;0;60;T;42;2;*;*;4;4;1;5;6;3;10;5;
4;0;61;M;30;;*;*;2;8;5;4;3;4;3;1;
4;0;61;F;16;;*;*;;1;2;3;2;5;3;;
4;0;61;T;46;;*;*;2;9;7;7;5;9;6;1;
4;0;62;M;3;;*;*;1;;;2;;;;;
4;0;62;F;3;;*;*;1;;1;1;;;;;
4;0;62;T;6;;*;*;2;;1;3;;;;;
4;0;63;M;8;;*;*;;1;2;2;1;1;1;;
4;0;63;F;0;;*;*;;;;;;;;;
4;0;63;T;8;;*;*;;1;2;2;1;1;1;;
4;0;64;M;0;;*;*;;;;;;;;;
4;0;64;F;4;;*;*;;;;;;;;3;1
4;0;64;T;4;;*;*;;;;;;;;3;1
5;0;0;M;7;;*;*;;;;;2;2;3;;
5;0;0;F;5;;*;*;;;1;;;;2;2;
5;0;0;T;12;;*;;;;1;;2;2;5;2;
5;0;1;M;1;;*;*;;;;;;;;;
5;0;1;F;0;;*;*;;;;;;;;;
5;0;1;T;1;;*;;;;;;;;;;
5;0;2;M;0;;*;*;;;;;;;;;
5;0;2;F;0;;*;*;;;;;;;;;
5;0;2;T;0;;*;;;;;;;;;;
5;0;3;M;1;;*;*;;;;;;1;;;
5;0;3;F;0;;*;*;;;;;;;;;
5;0;3;T;1;;*;;;;;;;1;;;
5;0;4;M;8;2;*;*;;;1;1;1;;3;;
5;0;4;F;5;;*;*;;;;;;2;2;1;
5;0;4;T;13;2;*;;;;1;1;1;2;5;1;
5;0;5;M;7;;*;*;;;;2;2;3;;;
5;0;5;F;2;;*;*;;;1;;;;1;;
5;0;5;T;9;;*;;;;1;2;2;3;1;;
5;0;6;M;8;;*;*;;;;1;4;3;;;
